# InverseMatrix00,   InverseMatrix01,   InverseMatrix02,   InverseMatrix03,   InverseMatrix04





# One-dimensional model
# Timestep=  12000
# j, (j+.5)*DNHI,     y1H[j],     y1He[j],     EH[j],     Te[j],     EHII[j],     THII[j],     EHI[j],     THI[j],     EHeI[j],     THeI[j],     EHeII[j],     THeII[j],     dEH[j]
1849 4.62375E+19 0.999804558927466 0.999942 0.000007 3599.100929154866662 0.000000 173.064846396354028 0.000026 2.707743424372226 0.000002 2.304298793872655 0.000000 172.777191123255022 0.0000000000
1850 4.62625E+19 0.999804597570998 0.999943 0.000007 3546.036595030416265 0.000000 173.972364457582785 0.000026 2.701025448265191 0.000002 2.300782699894545 0.000000 173.681738560046227 0.0000000000
1851 4.62875E+19 0.999804635873203 0.999943 0.000007 3493.460062069812011 0.000000 174.885927235036547 0.000026 2.694349282045918 0.000002 2.297266564503597 0.000000 174.592304719072104 0.0000000000
1852 4.63125E+19 0.999804673837273 0.999944 0.000007 3441.371186874300292 0.000000 175.805445369092240 0.000026 2.687713887493177 0.000002 2.293750125725986 0.000000 175.508800595098791 0.0000000000
1853 4.63375E+19 0.999804711466322 0.999944 0.000006 3389.769842305610837 0.000000 176.730821242742252 0.000025 2.681118233333286 0.000002 2.290233126086880 0.000000 176.431128962815990 0.0000000000
1854 4.63625E+19 0.999804748763479 0.999945 0.000006 3338.655920699653052 0.000000 177.661948465720229 0.000025 2.674561295005796 0.000002 2.286715312322445 0.000000 177.359183862850784 0.0000000000
1855 4.63875E+19 0.999804785731806 0.999945 0.000006 3288.029328871320104 0.000000 178.598711647963995 0.000025 2.668042055291758 0.000002 2.283196435839180 0.000000 178.292850376237084 0.0000000000
1856 4.64125E+19 0.999804822374386 0.999946 0.000006 3237.889990635086178 0.000000 179.540985881509130 0.000025 2.661559504165180 0.000002 2.279676252476337 0.000000 179.232004108557561 0.0000000000
1857 4.64375E+19 0.999804858694202 0.999946 0.000006 3188.237840822808721 0.000000 180.488636531299818 0.000025 2.655112639514190 0.000002 2.276154523043214 0.000000 180.176510981811703 0.0000000000
1858 4.64625E+19 0.999804894694252 0.999946 0.000006 3139.072828401740026 0.000000 181.441518686248600 0.000025 2.648700466943294 0.000002 2.272631013020125 0.000000 181.126226686469693 0.0000000000
1859 4.64875E+19 0.999804930377502 0.999947 0.000006 3090.394913215015549 0.000000 182.399476830655175 0.000025 2.642322000248278 0.000002 2.269105492864787 0.000000 182.080996355501810 0.0000000000
1860 4.65125E+19 0.999804965746878 0.999947 0.000006 3042.204064335276144 0.000000 183.362344448477671 0.000025 2.635976261722104 0.000002 2.265577738158170 0.000000 183.040654169525169 0.0000000000
1861 4.65375E+19 0.999805000805285 0.999948 0.000006 2994.500259154619471 0.000000 184.329943608538031 0.000025 2.629662282373479 0.000002 2.262047529652129 0.000000 184.005022943445567 0.0000000000
1862 4.65625E+19 0.999805035555590 0.999948 0.000006 2947.283481088194549 0.000000 185.302084575789792 0.000025 2.623379102347116 0.000002 2.258514653512451 0.000000 184.973913738952575 0.0000000000
1863 4.65875E+19 0.999805070000644 0.999949 0.000005 2900.553719018836091 0.000000 186.278565367096661 0.000025 2.617125771093453 0.000002 2.254978901313831 0.000000 185.947125422746694 0.0000000000
1864 4.66125E+19 0.999805104143269 0.999949 0.000005 2854.310964595073528 0.000000 187.259171380673365 0.000025 2.610901347850814 0.000002 2.251440070308900 0.000000 186.924444295959887 0.0000000000
1865 4.66375E+19 0.999805137986247 0.999949 0.000005 2808.555210663054368 0.000000 188.243674984020743 0.000025 2.604704901951843 0.000002 2.247897963552215 0.000000 187.905643684299861 0.0000000000
1866 4.66625E+19 0.999805171532342 0.999950 0.000005 2763.286449448128678 0.000000 189.231835107026711 0.000025 2.598535513191202 0.000002 2.244352390030937 0.000000 188.890483532076587 0.0000000000
1867 4.66875E+19 0.999805204784287 0.999950 0.000005 2718.504670705426634 0.000000 190.223396840034269 0.000025 2.592392272203855 0.000002 2.240803164842634 0.000000 189.878710001432808 0.0000000000
1868 4.67125E+19 0.999805237744802 0.999951 0.000005 2674.209859946370671 0.000000 191.218091027093493 0.000025 2.586274280824227 0.000002 2.237250109317782 0.000000 190.870055066895873 0.0000000000
1869 4.67375E+19 0.999805270416564 0.999951 0.000005 2630.401995330205864 0.000000 192.215633926741020 0.000025 2.580180652619143 0.000002 2.233693051303038 0.000000 191.864236176737052 0.0000000000
1870 4.67625E+19 0.999805302802218 0.999952 0.000005 2587.081045962253029 0.000000 193.215726820092328 0.000024 2.574110513234830 0.000002 2.230131825263287 0.000000 192.860955862507922 0.0000000000
1871 4.67875E+19 0.999805334904416 0.999952 0.000005 2544.246970861336195 0.000000 194.218055587634609 0.000024 2.568063000726460 0.000002 2.226566272381224 0.000000 193.859901315995216 0.0000000000
1872 4.68125E+19 0.999805366725743 0.999952 0.000005 2501.899713790765873 0.000000 195.222290489313821 0.000024 2.562037266291972 0.000002 2.222996240964637 0.000000 194.860744170788706 0.0000000000
1873 4.68375E+19 0.999805398268792 0.999953 0.000005 2460.039203877985074 0.000000 196.228085698300362 0.000024 2.556032474418232 0.000002 2.219421586383635 0.000000 195.863140035775473 0.0000000000
1874 4.68625E+19 0.999805429536120 0.999953 0.000005 2418.665351019218178 0.000000 197.235079081646262 0.000024 2.550047803579885 0.000002 2.215842171441432 0.000000 196.866728275934747 0.0000000000
1875 4.68875E+19 0.999805460530235 0.999953 0.000004 2377.778043007542692 0.000000 198.242891924503652 0.000024 2.544082446741609 0.000002 2.212257866575972 0.000000 197.871131738600411 0.0000000000
1876 4.69125E+19 0.999805491253663 0.999954 0.000004 2337.377145205237412 0.000000 199.251128558672434 0.000024 2.538135611619685 0.000002 2.208668549875360 0.000000 198.875956379720151 0.0000000000
1877 4.69375E+19 0.999805521708888 0.999954 0.000004 2297.462495530171509 0.000000 200.259376229282907 0.000024 2.532206521419661 0.000002 2.205074107454271 0.000000 199.880791131772924 0.0000000000
1878 4.69625E+19 0.999805551898348 0.999955 0.000004 2258.033901342026638 0.000000 201.267204909791900 0.000024 2.526294415397724 0.000002 2.201474433703258 0.000000 200.885207717898368 0.0000000000
1879 4.69875E+19 0.999805581824483 0.999955 0.000004 2219.091138357777709 0.000000 202.274167041698234 0.000024 2.520398549165251 0.000002 2.197869431296271 0.000000 201.888760391986096 0.0000000000
1880 4.70125E+19 0.999805611489707 0.999955 0.000004 2180.633946369477599 0.000000 203.279797460002243 0.000024 2.514518195386756 0.000002 2.194259011544892 0.000000 202.890985862149790 0.0000000000
1881 4.70375E+19 0.999805640896409 0.999956 0.000004 2142.662026231398158 0.000000 204.283613310006132 0.000024 2.508652644297686 0.000002 2.190643094571875 0.000000 203.891403207397190 0.0000000000
1882 4.70625E+19 0.999805670046951 0.999956 0.000004 2105.175036688073760 0.000000 205.285113997170328 0.000024 2.502801204257093 0.000002 2.187021609530909 0.000000 204.889513825842528 0.0000000000
1883 4.70875E+19 0.999805698943667 0.999956 0.000004 2068.172590857749583 0.000000 206.283781209246342 0.000024 2.496963202332094 0.000002 2.183394494828268 0.000000 205.884801455861407 0.0000000000
1884 4.71125E+19 0.999805727588876 0.999957 0.000004 2031.654253389996711 0.000000 207.279078951014100 0.000024 2.491137984804712 0.000002 2.179761698299526 0.000000 206.876732208724263 0.0000000000
1885 4.71375E+19 0.999805755984870 0.999957 0.000004 1995.619536745770347 0.000000 208.270453676081502 0.000024 2.485324917755847 0.000002 2.176123177425087 0.000000 207.864754698913600 0.0000000000
1886 4.71625E+19 0.999805784133937 0.999958 0.000004 1960.067898213869967 0.000000 209.257334431873545 0.000024 2.479523387593746 0.000002 2.172478899513178 0.000000 208.848300186291738 0.0000000000
1887 4.71875E+19 0.999805812038320 0.999958 0.000004 1924.998735282850248 0.000000 210.239133163776671 0.000024 2.473732801710523 0.000002 2.168828841977588 0.000000 209.826782878338975 0.0000000000
1888 4.72125E+19 0.999805839700236 0.999958 0.000004 1890.411382586376249 0.000000 211.215244992707568 0.000023 2.467952589001036 0.000002 2.165172992497063 0.000000 210.799600205277557 0.0000000000
1889 4.72375E+19 0.999805867121919 0.999959 0.000003 1856.305109667181796 0.000000 212.185048510566872 0.000023 2.462182200247550 0.000002 2.161511349084397 0.000000 211.766133111197405 0.0000000000
1890 4.72625E+19 0.999805894305539 0.999959 0.000003 1822.679114683992566 0.000000 213.147906380027024 0.000023 2.456421108963244 0.000002 2.157843920498022 0.000000 212.725746652316445 0.0000000000
1891 4.72875E+19 0.999805921253255 0.999959 0.000003 1789.532522493524311 0.000000 214.103165766073232 0.000023 2.450668811728263 0.000002 2.154170726274812 0.000000 213.677790423782653 0.0000000000
1892 4.73125E+19 0.999805947967219 0.999960 0.000003 1756.864381142489947 0.000000 215.050158926134856 0.000023 2.444924828688152 0.000002 2.150491796874392 0.000000 214.621599146719348 0.0000000000
1893 4.73375E+19 0.999805974449570 0.999960 0.000003 1724.673657728516901 0.000000 215.988203924793964 0.000023 2.439188704113675 0.000002 2.146807173879187 0.000000 215.556493378551522 0.0000000000
1894 4.73625E+19 0.999806000702394 0.999960 0.000003 1692.959233782341244 0.000000 216.916605460670581 0.000023 2.433460006990447 0.000002 2.143116910233962 0.000000 216.481780335945302 0.0000000000
1895 4.73875E+19 0.999806026727778 0.999961 0.000003 1661.719903156503278 0.000000 217.834655630949413 0.000023 2.427738331312361 0.000002 2.139421070230394 0.000000 217.396754654873064 0.0000000000
1896 4.74125E+19 0.999806052527796 0.999961 0.000003 1630.954367967053713 0.000000 218.741634903541183 0.000023 2.422023296580317 0.000002 2.135719729681487 0.000000 218.300699357504726 0.0000000000
1897 4.74375E+19 0.999806078104475 0.999961 0.000003 1600.661234009779037 0.000000 219.636813205824012 0.000023 2.416314548330082 0.000002 2.132012976117622 0.000000 219.192886937053572 0.0000000000
1898 4.74625E+19 0.999806103459862 0.999962 0.000003 1570.839009077574474 0.000000 220.519450939034556 0.000023 2.410611758327196 0.000002 2.128300908713571 0.000000 220.072580365774712 0.0000000000
1899 4.74875E+19 0.999806128595941 0.999962 0.000003 1541.486097448383362 0.000000 221.388800308867786 0.000023 2.404914625147910 0.000002 2.124583638557771 0.000000 220.939034422148382 0.0000000000
1900 4.75125E+19 0.999806153514715 0.999962 0.000003 1512.600798563212265 0.000000 222.244106498050741 0.000023 2.399222874285934 0.000002 2.120861288514508 0.000000 221.791496856409992 0.0000000000
1901 4.75375E+19 0.999806178218132 0.999962 0.000003 1484.181301921102659 0.000000 223.084609165457493 0.000023 2.393536258658141 0.000002 2.117133993461647 0.000000 222.629209884834410 0.0000000000
1902 4.75625E+19 0.999806202708157 0.999963 0.000003 1456.225685793044477 0.000000 223.909543796374777 0.000023 2.387854558642251 0.000002 2.113401900116859 0.000000 223.451411535032207 0.0000000000
1903 4.75875E+19 0.999806226986716 0.999963 0.000003 1428.731912886810051 0.000000 224.718143333635510 0.000023 2.382177582445020 0.000002 2.109665167181049 0.000000 224.257337270221512 0.0000000000
1904 4.76125E+19 0.999806251055715 0.999963 0.000003 1401.697827945531117 0.000000 225.509639777520078 0.000023 2.376505166217369 0.000002 2.105923965265071 0.000000 225.046221584479326 0.0000000000
1905 4.76375E+19 0.999806274917049 0.999964 0.000003 1375.121155494366349 0.000000 226.283265858544468 0.000023 2.370837174131775 0.000002 2.102178476821606 0.000000 225.817299669499562 0.0000000000
1906 4.76625E+19 0.999806298572601 0.999964 0.000003 1348.999497090142768 0.000000 227.038256817622880 0.000022 2.365173498499239 0.000002 2.098428896103588 0.000000 226.569809188845909 0.0000000000
1907 4.76875E+19 0.999806322024220 0.999964 0.000002 1323.330329056003620 0.000000 227.773852241116543 0.000022 2.359514059764317 0.000002 2.094675429065370 0.000000 227.302992107205796 0.0000000000
1908 4.77125E+19 0.999806345273738 0.999965 0.000002 1298.111000448013101 0.000000 228.489297936506006 0.000022 2.353858806500897 0.000002 2.090918293258329 0.000000 228.016096561761231 0.0000000000
1909 4.77375E+19 0.999806368322997 0.999965 0.000002 1273.338732190155270 0.000000 229.183847813424251 0.000022 2.348207715209265 0.000002 2.087157717600039 0.000000 228.708378736460645 0.0000000000
1910 4.77625E+19 0.999806391173783 0.999965 0.000002 1249.010614150018910 0.000000 229.856765935844976 0.000022 2.342560790329261 0.000002 2.083393942339533 0.000000 229.379104908863127 0.0000000000
1911 4.77875E+19 0.999806413827893 0.999965 0.000002 1225.123605308933520 0.000000 230.507328436448176 0.000022 2.336918063884719 0.000002 2.079627218728928 0.000000 230.027553360512115 0.0000000000
1912 4.78125E+19 0.999806436287098 0.999966 0.000002 1201.674532192344032 0.000000 231.134825576245731 0.000022 2.331279595294835 0.000002 2.075857808869278 0.000000 230.653016430717372 0.0000000000
1913 4.78375E+19 0.999806458553147 0.999966 0.000002 1178.660088393849492 0.000000 231.738563763653303 0.000022 2.325645471026627 0.000002 2.072085985433827 0.000000 231.254802530787970 0.0000000000
1914 4.78625E+19 0.999806480627785 0.999966 0.000002 1156.076834759431222 0.000000 232.317867557740357 0.000022 2.320015804167712 0.000002 2.068312031371977 0.000000 231.832238142770080 0.0000000000
1915 4.78875E+19 0.999806502512725 0.999967 0.000002 1133.921198905257825 0.000000 232.872081715684004 0.000022 2.314390734032055 0.000002 2.064536239630207 0.000000 232.384669863497777 0.0000000000
1916 4.79125E+19 0.999806524209679 0.999967 0.000002 1112.189476263193001 0.000000 233.400573145754549 0.000022 2.308770425592175 0.000002 2.060758912778701 0.000000 232.911466352081106 0.0000000000
1917 4.79375E+19 0.999806545720325 0.999967 0.000002 1090.877830383597484 0.000000 233.902732893378783 0.000022 2.303155068952947 0.000002 2.056980362697133 0.000000 233.412020314162845 0.0000000000
1918 4.79625E+19 0.999806567046347 0.999967 0.000002 1069.982294863860716 0.000000 234.377978001701024 0.000022 2.297544878646979 0.000002 2.053200910114021 0.000000 233.885750356635072 0.0000000000
1919 4.79875E+19 0.999806588189382 0.999968 0.000002 1049.498774040268472 0.000000 234.825753410995389 0.000022 2.291940093026948 0.000002 2.049420884278297 0.000000 234.332102886944256 0.0000000000
1920 4.80125E+19 0.999806609151097 0.999968 0.000002 1029.423046208811229 0.000000 235.245533648980967 0.000022 2.286340973396198 0.000002 2.045640622416335 0.000000 234.750553797226814 0.0000000000
1921 4.80375E+19 0.999806629933096 0.999968 0.000002 1009.750764489340668 0.000000 235.636824619994542 0.000022 2.280747803342730 0.000002 2.041860469396460 0.000000 235.140610253721036 0.0000000000
1922 4.80625E+19 0.999806650536999 0.999968 0.000002 990.477460828628978 0.000000 235.999165109316749 0.000022 2.275160887764041 0.000002 2.038080777142377 0.000000 235.501812197524316 0.0000000000
1923 4.80875E+19 0.999806670964397 0.999969 0.000002 971.598548501055234 0.000000 236.332128307604393 0.000022 2.269580552005274 0.000002 2.034301904179833 0.000000 235.833733868430784 0.0000000000
1924 4.81125E+19 0.999806691216874 0.999969 0.000002 953.109325801827254 0.000000 236.635323170391530 0.000022 2.264007140890236 0.000002 2.030524215099545 0.000000 236.135985161942074 0.0000000000
1925 4.81375E+19 0.999806711296007 0.999969 0.000002 935.004980085165130 0.000000 236.908395643970579 0.000021 2.258441017703112 0.000002 2.026748080020583 0.000000 236.408212853601356 0.0000000000
1926 4.81625E+19 0.999806731203313 0.999969 0.000002 917.280591028557410 0.000000 237.151029830151629 0.000021 2.252882563240708 0.000002 2.022973874101147 0.000000 236.650101764326337 0.0000000000
1927 4.81875E+19 0.999806750940351 0.999970 0.000002 899.931136949176221 0.000000 237.362948835863619 0.000021 2.247332174553917 0.000002 2.019201976837708 0.000000 236.861375609164611 0.0000000000
1928 4.82125E+19 0.999806770508646 0.999970 0.000002 882.951498293651071 0.000000 237.543915674602829 0.000021 2.241790263986266 0.000002 2.015432771606302 0.000000 237.041797897154709 0.0000000000
1929 4.82375E+19 0.999806789909688 0.999970 0.000002 866.336463098637410 0.000000 237.693733898652596 0.000021 2.236257258000524 0.000002 2.011666645060302 0.000000 237.191172565786076 0.0000000000
1930 4.82625E+19 0.999806809144976 0.999970 0.000002 850.080733004329090 0.000000 237.812248063707415 0.000021 2.230733595974395 0.000002 2.007903986493055 0.000000 237.309344443339739 0.0000000000
1931 4.82875E+19 0.999806828216005 0.999971 0.000002 834.178928838613615 0.000000 237.899344067274058 0.000021 2.225219729025731 0.000002 2.004145187259331 0.000000 237.396199592000471 0.0000000000
1932 4.83125E+19 0.999806847124213 0.999971 0.000002 818.625595925989501 0.000000 237.954949351437563 0.000021 2.219716118902384 0.000002 2.000390640245024 0.000000 237.451665507244968 0.0000000000
